date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag
2013-08-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.02,8.26999999999991,37.01,115.51000000000003,458.65999999999997,49.94,-70.01066666666665,0.95,0.97,0.9533333333333331,0.16697905181918404,68.84016,75.56334,66.55477,91.24,-0.08897409775692816,81.64337618781443,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.27,7.379999999999911,26.57,111.18000000000004,449.58,45.72,-78.332,0.95,0.97,0.95,0.16697905181918404,61.669964,68.84016,91.24,75.56334,-0.10415716639821868,79.16154276131917,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.73,9.01999999999991,25.38,100.91000000000004,440.3,42.59,-77.35666666666668,0.95,0.97,0.95,0.16697905181918404,64.93229,61.669964,75.56334,68.84016,0.05289975521957487,80.32420346562326,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.07,10.069999999999911,25.380000000000003,91.15000000000003,424.01,39.27,-73.55566666666667,0.95,0.96,0.95,0.16697905181918404,57.34917,64.93229,68.84016,64.93229,-0.11678503869184337,77.66349916154276,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-08-31,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.36,10.159999999999911,21.700000000000003,88.11000000000003,395.53000000000003,36.74,-70.59033333333333,0.94,0.96,0.9466666666666667,0.15697905181918403,53.91635,57.34917,61.669964,64.93229,-0.05985823334496383,76.29960871995529,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.55,17.97999999999991,29.089999999999996,83.80000000000003,382.24,42.78,-60.09933333333334,0.95,0.96,0.9466666666666667,0.16697905181918404,51.85,53.91635,64.93229,57.34917,-0.03832510917374785,75.5953046394634,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.48,22.38999999999991,34.480000000000004,85.25000000000003,366.63000000000005,43.84,-51.06700000000001,0.95,0.96,0.9466666666666667,0.16697905181918404,45.220875,51.85,57.34917,53.91635,-0.12785197685631633,72.4762437115707,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.02,31.049999999999912,44.48,81.49000000000002,321.16,49.29,-30.457333333333345,0.95,0.96,0.95,0.16697905181918404,42.82473,45.220875,53.91635,51.85,-0.05298758593238183,71.35830072666293,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.69,22.189999999999912,43.900000000000006,70.47000000000004,279.68,44.58,-21.358666666666664,0.94,0.96,0.9466666666666667,0.15697905181918403,44.44724,42.82473,51.85,45.220875,0.03788722077173629,72.11850195640022,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.34,20.049999999999912,45.51,70.89000000000003,251.87,43.24,-13.259666666666668,0.94,0.96,0.9433333333333332,0.15697905181918403,41.964523,44.44724,45.220875,44.44724,-0.055857619055761414,70.88876467300167,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.62,16.64999999999991,51.059999999999995,76.44000000000003,243.01,45.37,-5.64233333333334,0.95,0.96,0.9433333333333332,0.16697905181918404,36.677013,41.964523,42.82473,44.44724,-0.1259995258375747,68.30631637786473,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,13.97,27.92999999999991,61.67,83.37000000000003,241.8,52.53,5.25,0.96,0.96,0.9499999999999998,0.17697905181918405,41.24592,36.677013,44.44724,41.964523,0.12457140389267783,70.58692006707658,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.88,31.469999999999914,59.0,88.09000000000002,244.51000000000002,53.53,1.947666666666663,0.95,0.97,0.9533333333333331,0.16697905181918404,51.16,41.24592,41.964523,51.16,0.240365107627615,75.30463946338737,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.57,24.419999999999913,53.089999999999996,87.57000000000004,239.19,47.07,-2.7210000000000036,0.94,0.96,0.9499999999999998,0.15697905181918403,88.7,51.16,36.677013,88.7,0.7337763878029713,87.17719396310788,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,4.76,15.209999999999912,45.83,90.31000000000003,235.01999999999998,44.77,-9.007999999999996,0.94,0.96,0.9433333333333332,0.15697905181918403,68.58396,88.7,41.24592,88.7,-0.22678737316798192,81.5539407490218,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.21,8.53999999999991,45.349999999999994,89.25000000000003,228.56,40.27,-7.9806666666666715,0.94,0.95,0.94,0.15697905181918403,62.028366,68.58396,51.16,88.7,-0.09558494435141987,79.32923420905533,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.83,19.799999999999912,52.84,98.35000000000002,220.86,47.06,1.3060000000000045,0.95,0.95,0.9433333333333332,0.16697905181918404,63.765087,62.028366,88.7,68.58396,0.027998819120916434,79.94410285075462,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,8.09,23.12999999999991,52.31,103.37000000000003,221.35,48.09,0.6616666666666688,0.95,0.96,0.9466666666666667,0.16697905181918404,137.34457,63.765087,68.58396,137.34457,1.153914884488435,93.65008384572387,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.55,33.469999999999914,50.89,112.56000000000003,219.9,53.43,-0.4200000000000017,0.95,0.96,0.95,0.16697905181918404,102.85824,137.34457,62.028366,137.34457,-0.2510935088296538,89.73728339854668,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.04,37.679999999999914,59.05,118.05000000000004,224.10999999999999,62.45,6.757666666666665,0.96,0.97,0.9533333333333331,0.17697905181918405,122.6,102.85824,63.765087,137.34457,0.19193173050598572,92.31973169368362,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.61,40.19999999999992,68.09,121.18000000000004,228.32,63.69,14.815333333333342,0.96,0.98,0.9566666666666666,0.17697905181918405,129.3,122.6,137.34457,129.3,0.0546492659053835,92.9346003353829,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,25.09,52.73999999999991,88.41999999999999,134.25000000000003,237.55,79.23,32.99166666666665,0.97,0.98,0.9633333333333333,0.18697905181918406,116.55477,129.3,102.85824,129.3,-0.09857099767981442,91.44773616545557,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-18,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,20.75,56.44999999999992,106.96000000000001,152.31000000000003,252.27,88.1,48.097,0.97,0.99,0.9666666666666665,0.18697905181918406,149.16069,116.55477,122.6,149.16069,0.2797476242285063,94.54443823365008,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-19,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.32,57.15999999999991,105.45,158.29000000000002,247.81,86.2,47.62766666666667,0.97,0.99,0.97,0.18697905181918406,146.30557,149.16069,129.3,149.16069,-0.019141236206402637,94.36556735606484,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-20,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,17.65,49.719999999999914,115.00999999999999,167.32000000000002,251.75,90.92,56.26833333333332,0.97,0.99,0.97,0.18697905181918406,173.21251,146.30557,116.55477,173.21251,0.18390919771543915,96.22135271101175,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-21,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.32,36.289999999999914,109.78,160.67000000000002,254.15,84.6,50.478333333333325,0.97,0.99,0.97,0.18697905181918406,156.47997,173.21251,149.16069,173.21251,-0.0966012212397361,94.98043599776412,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-22,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.74,26.709999999999912,94.47999999999999,153.53000000000003,252.82000000000002,73.65,35.48866666666666,0.96,0.98,0.9666666666666665,0.17697905181918405,117.0,156.47997,146.30557,173.21251,-0.25230047014963003,91.48127445500279,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-23,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.85,11.909999999999915,86.72,154.81000000000003,248.63,65.45,28.706333333333333,0.96,0.98,0.9633333333333333,0.17697905181918405,88.6745,117.0,173.21251,156.47997,-0.24209829059829063,87.15483510340972,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-24,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.64,6.229999999999914,63.269999999999996,151.69000000000003,246.10999999999999,57.28,5.844333333333324,0.95,0.97,0.9566666666666666,0.16697905181918404,76.14371,88.6745,156.47997,117.0,-0.1413122148983078,83.95751816657351,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-25,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.04,6.529999999999914,44.56,151.52000000000004,246.06,50.72,-12.854,0.95,0.97,0.9533333333333331,0.16697905181918404,63.997223,76.14371,117.0,88.6745,-0.1595205565896382,80.0,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-26,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.31,3.9899999999999145,33.55,139.00000000000003,244.35,43.43,-23.465000000000003,0.94,0.96,0.9466666666666667,0.15697905181918403,59.965942,63.997223,88.6745,76.14371,-0.06299149886550547,78.62493012856345,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-27,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.21,2.5599999999999143,16.11,131.12000000000003,241.29,37.12,-40.190999999999995,0.94,0.96,0.9433333333333332,0.15697905181918403,57.946323,59.965942,76.14371,63.997223,-0.03367943423618691,77.96534376746786,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-28,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.58,1.0999999999999144,9.37,119.15000000000002,238.14000000000001,32.13,-46.196000000000005,0.94,0.95,0.94,0.15697905181918403,57.693398,57.946323,63.997223,59.965942,-0.004364815348162775,77.86472889882616,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-29,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,2.51,3.299999999999914,10.139999999999999,104.62000000000002,237.57999999999998,29.82,-45.295333333333325,0.93,0.94,0.9366666666666665,0.14697905181918414,54.64,57.693398,59.965942,57.946323,-0.05292456512961849,76.67970933482393,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-09-30,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,15.4,18.489999999999913,22.689999999999998,109.41000000000003,249.62,40.75,-35.55466666666666,0.95,0.94,0.94,0.16697905181918404,56.259758,54.64,57.946323,57.693398,0.029644180087847683,77.24986025712688,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-01,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.22,27.129999999999917,30.27,93.54000000000003,247.29,43.86,-27.431,0.95,0.95,0.9433333333333332,0.16697905181918404,46.154724,56.259758,57.693398,56.259758,-0.17961389026948885,72.9346003353829,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-02,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.21,27.829999999999917,31.44,76.00000000000003,243.02,40.49,-25.264666666666667,0.94,0.95,0.9466666666666664,0.15697905181918403,63.34,46.154724,54.64,63.34,0.37234056474912514,79.80994969256568,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-03,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.57,12.999999999999915,31.700000000000003,65.25000000000003,231.57,34.99,-22.33299999999999,0.93,0.94,0.94,0.14697905181918414,54.89783,63.34,56.259758,63.34,-0.1332833912219767,76.75796534376747,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-04,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.18,3.9599999999999147,31.67,47.78000000000003,229.06,29.92,-21.77733333333333,0.93,0.93,0.9333333333333332,0.14697905181918414,46.313488,54.89783,46.154724,63.34,-0.15636942298083548,72.97931805477921,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-05,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,5.15,5.899999999999915,36.24,45.61000000000003,228.86999999999998,30.58,-17.162999999999997,0.93,0.93,0.93,0.14697905181918414,44.65123,46.313488,63.34,54.89783,-0.035891444842159184,72.20793739519284,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-06,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,11.5,16.829999999999913,45.230000000000004,55.37000000000003,231.75,37.49,-8.844999999999992,0.94,0.93,0.9333333333333332,0.15697905181918403,49.79,44.65123,54.89783,49.79,0.11508686322862777,74.57797652319732,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-07,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,3.81,20.459999999999916,33.64,56.33000000000003,221.58999999999997,35.68,-18.064333333333323,0.93,0.93,0.9333333333333332,0.14697905181918414,43.54311,49.79,46.313488,49.79,-0.12546475195822457,71.69368362213527,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-08,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,10.08,25.389999999999915,34.5,64.77000000000002,222.79,40.41,-17.484333333333332,0.94,0.93,0.9366666666666665,0.15697905181918403,46.291615,43.54311,44.65123,49.79,0.06312146743767273,72.95695919508105,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-09,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,14.01,27.899999999999913,45.3,76.74000000000002,235.23,48.36,-9.586999999999996,0.95,0.94,0.94,0.16697905181918404,46.09231,46.291615,49.79,46.291615,-0.004305423347187229,72.8787031861375,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-10,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.55,31.639999999999915,52.28,83.98000000000003,238.02,48.65,-3.2580000000000027,0.95,0.95,0.9466666666666664,0.16697905181918404,66.56715,46.09231,43.54311,66.56715,0.4442137961842225,80.89435438792621,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-11,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.15,22.709999999999916,53.25,84.92000000000003,236.96,42.5,-2.0406666666666666,0.93,0.94,0.9433333333333332,0.14697905181918414,55.712124,66.56715,46.291615,66.56715,-0.16306881096757178,76.97037451089994,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-12,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,6.42,15.119999999999914,54.519999999999996,90.76000000000003,230.54999999999998,42.55,0.7250000000000014,0.93,0.93,0.9366666666666666,0.14697905181918414,44.943626,55.712124,46.09231,66.56715,-0.19328823291677052,72.35326998323085,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-13,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,7.14,14.709999999999914,50.16,95.39000000000003,229.6,43.31,-3.413333333333334,0.94,0.94,0.9333333333333332,0.15697905181918403,49.1,44.943626,66.56715,55.712124,0.09247972115111494,74.25377305757407,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-14,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,0.36,13.919999999999913,46.709999999999994,80.35000000000002,217.41,37.17,-4.0190000000000055,0.93,0.93,0.9333333333333332,0.14697905181918414,38.169918,49.1,55.712124,49.1,-0.22260859470468428,69.11123532699833,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-15,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,1.49,8.989999999999913,38.12,72.62000000000002,201.86,33.09,-8.980666666666671,0.92,0.92,0.9299999999999998,0.13697905181918413,44.41078,38.169918,44.943626,49.1,0.16350210655417177,72.09614309670206,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-16,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,12.86,14.709999999999912,36.97,82.27000000000002,204.10999999999999,40.98,-10.655666666666669,0.94,0.93,0.9299999999999998,0.15697905181918403,56.06,44.41078,49.1,56.06,0.2623061337810324,77.14924538848518,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
2013-10-17,KUTTYADI,11.65083333,75.75833333,42.0,KOZHIKODE,Kuttyadi,West flowing rivers from Tadri to Kanyakumari,9.76,24.109999999999914,39.18,91.46000000000002,188.77999999999997,44.6,-4.8686666666666625,0.94,0.94,0.9333333333333332,0.15697905181918403,67.768555,56.06,38.169918,67.768555,0.208857563325009,81.18501956400223,12.5,270.0,2.95,95.0,Dense Tropical / Plantation,Lateritic / Sandy Loam,0,high,NONE,0.0
