date,station,river,basin,district,latitude,longitude,elevation,unit,river_discharge,data_quality_flag
2001-02-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-02-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-08,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-09,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-10,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-11,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-12,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-13,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-14,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-15,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-16,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-17,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-29,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-30,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-03-31,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-08,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-09,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-10,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-11,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-12,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-13,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-14,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-15,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-16,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-17,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-29,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-04-30,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-08,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-09,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-10,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-11,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-12,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-13,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-14,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-15,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-16,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-17,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-29,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-30,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-05-31,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-08,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-09,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-10,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-11,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,21.2,0.0
2001-06-12,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,15.381099500000001,0.0
2001-06-13,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,25.602062,0.0
2001-06-14,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,16.33,0.0
2001-06-15,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,21.35785,0.0
2001-06-16,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,15.741175,0.0
2001-06-17,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,10.36,0.0
2001-06-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,14.42915,0.0
2001-06-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,12.988225,0.0
2001-06-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,15.42882475,0.0
2001-06-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,26.592,0.0
2001-06-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,21.587575,0.0
2001-06-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,24.611837,0.0
2001-06-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,18.408088,0.0
2001-06-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-29,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-06-30,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-07-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,10.66,0.0
2001-07-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-07-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,12.870825,0.0
2001-07-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,20.0814745,0.0
2001-07-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,39.08775,0.0
2001-07-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,34.46965,0.0
2001-07-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,64.99164999999999,0.0
2001-07-08,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,73.25,0.0
2001-07-09,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,206.08075000000002,0.0
2001-07-10,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,75.9392,0.0
2001-07-11,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,60.312250000000006,0.0
2001-07-12,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,32.931525,0.0
2001-07-13,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,27.620712,0.0
2001-07-14,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,16.33,0.0
2001-07-15,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,12.95,0.0
2001-07-16,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-07-17,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,0.0,0.0
2001-07-18,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,8.640681,0.0
2001-07-19,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,5.579081,0.0
2001-07-20,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,5.0879125,0.0
2001-07-21,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.311239,0.0
2001-07-22,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.168,0.0
2001-07-23,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.0804535,0.0
2001-07-24,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.249912500000001,0.0
2001-07-25,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.95847535,0.0
2001-07-26,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.5399969000000002,0.0
2001-07-27,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.53184975,0.0
2001-07-28,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.4890194,0.0
2001-07-29,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.8475,0.0
2001-07-30,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.3481769999999997,0.0
2001-07-31,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.1476655,0.0
2001-08-01,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,3.5002079,0.0
2001-08-02,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.3313185,0.0
2001-08-03,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,4.47964215,0.0
2001-08-04,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,7.8289715,0.0
2001-08-05,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,15.93,0.0
2001-08-06,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,12.870825,0.0
2001-08-07,VANDIPERIYAR,Periyar,West flowing rivers from Tadri to Kanyakumari,IDUKKI,9.57333333,77.09055556,785.0,m3/sec,6.648869,0.0
